ORNtm: Minimum = -1.039743578768855, Maximum = 0.9247425541348868, Range = 1.9644861329037417
ACACtm: Minimum = -495.4104662325609, Maximum = 2.1582193770342153, Range = 497.56868560959515
GLXtp: Minimum = -4.316438754068761, Maximum = 0.0, Range = 4.316438754068761
H2Otp: Minimum = -3.0875228504613226e-12, Maximum = 409.3430606191133, Range = 409.3430606191164
PHEMEtm: Minimum = 0.0, Maximum = 0.0, Range = 0.0
ACCOAtm: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
PIcm: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
PINA1tm: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
NADH_h_tx: Minimum = -342.38726068456725, Maximum = 495.4104662325652, Range = 837.7977269171324
NADtx: Minimum = -342.3872606845698, Maximum = 495.41046623256597, Range = 837.7977269171358
ACSERtmi: Minimum = 0.0, Maximum = 328.3551412569444, Range = 328.3551412569444
PIt2m: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
PMTCOAtm: Minimum = -7.127053182306555e-16, Maximum = 59.31952126385009, Range = 59.31952126385009
NH4tp: Minimum = -406.7260936879123, Maximum = 0.0, Range = 406.7260936879123
ACtm: Minimum = -1000.0, Maximum = 1000.0000000000002, Range = 2000.0000000000002
PNTORtm: Minimum = -4.0266033281849455e-13, Maximum = 1.7881116052880062e-13, Range = 5.814714933472951e-13
ADNtm: Minimum = 1.0464132775200404e-15, Maximum = -8.994657879620503e-15, Range = -1.0041071157140544e-14
PPAtm: Minimum = -4.818128632200068, Maximum = -0.18498888200883226, Range = 4.633139750191236
PPCOAtm: Minimum = -102.8297497680078, Maximum = 4.818128632200051, Range = 107.64787840020786
AKG_na_tm: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
PRONA1tm: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
PROtm_1: Minimum = -1000.0000000000007, Maximum = 999.9999999999998, Range = 2000.0000000000005
PTRCtmi: Minimum = 0.0, Maximum = -1.503820974081938e-12, Range = -1.503820974081938e-12
O2tp: Minimum = 0.0, Maximum = 4.31643875406734, Range = 4.31643875406734
PIt2p: Minimum = -4.316438754067689, Maximum = 0.0, Range = 4.316438754067689
10FTHFtx: Minimum = 0.0, Maximum = 0.0, Range = 0.0
PYRtm: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
AKGCITtm: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
SELTtm: Minimum = 0.0, Maximum = 0.0, Range = 0.0
ACACtx: Minimum = 0.0, Maximum = 495.41046623255994, Range = 495.41046623255994
SERNA1tm: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
AKGICITtm: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
BALAtmr: Minimum = 3.2650559964192094e-13, Maximum = 9.358546333504975e-13, Range = 6.093490337085765e-13
SERt2m: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
ACALDtx: Minimum = 0.0, Maximum = 26.692118091672224, Range = 26.692118091672224
SO4NA1tm: Minimum = 0.0, Maximum = 0.0, Range = 0.0
ALANA1tm: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
SPMDtmi: Minimum = 0.0, Maximum = 1000.0, Range = 1000.0
SPMDtmr: Minimum = -1000.0, Maximum = 0.0, Range = 1000.0
ALANA1tx: Minimum = -3.4105626815545134e-13, Maximum = 10.000000000000368, Range = 10.000000000000709
ALAtx: Minimum = -10.00000000000068, Maximum = 7.193174465374576e-14, Range = 10.000000000000751
SUCFUMtm: Minimum = -1000.0, Maximum = -2.34625142250448, Range = 997.6537485774955
ALAtm: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
THFtm_1: Minimum = 0.013420047361973464, Maximum = 0.013420047361978375, Range = 4.911002160490341e-15
ALLTNtm: Minimum = 0.0, Maximum = 0.0, Range = 0.0
THRNA1tm: Minimum = -999.9999999999999, Maximum = 999.9999999999998, Range = 1999.9999999999995
ETOHtx: Minimum = 0.0, Maximum = 26.692118091674217, Range = 26.692118091674217
THRt2m: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
TSULtm: Minimum = 0.0, Maximum = 0.0, Range = 0.0
TYRt2m: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
UDPtm: Minimum = 0.0, Maximum = 1000.0000000000008, Range = 1000.0000000000008
URATEtm: Minimum = 0.0, Maximum = 4.663127360060059e-13, Range = 4.663127360060059e-13
FADH2tx: Minimum = -342.38726068457765, Maximum = 9.144189270317467e-16, Range = 342.38726068457765
FADtx: Minimum = 2.845355447449424e-12, Maximum = 342.3872606845592, Range = 342.38726068455634
UREAtm_1: Minimum = -4.930148417798473e-13, Maximum = 0.0, Range = 4.930148417798473e-13
UTPtm_1: Minimum = -1000.0, Maximum = 7.958078640513122e-13, Range = 1000.0000000000008
ALLTTtm: Minimum = 0.0, Maximum = 0.0, Range = 0.0
VALt2m: Minimum = -240.61286129992854, Maximum = -0.36542246090723907, Range = 240.2474388390213
GLYCLTtp: Minimum = -4.316438754068087, Maximum = 4.316438754067753, Range = 8.63287750813584
GLYtx: Minimum = 0.0, Maximum = 0.0, Range = 0.0
2DHPtn: Minimum = 0.0, Maximum = 0.0, Range = 0.0
AMETAMtm: Minimum = 0.0, Maximum = 0.0, Range = 0.0
H2O2tp: Minimum = -4.31643875406781, Maximum = 0.0, Range = 4.31643875406781
METHFtx: Minimum = 7.993892699485558e-12, Maximum = 0.0, Range = -7.993892699485558e-12
AMETt2m: Minimum = -4.818128632199413, Maximum = -0.18498888200866753, Range = 4.633139750190745
NADPHtxu: Minimum = 0.0, Maximum = 0.0, Range = 0.0
NADPtxu: Minimum = 0.0, Maximum = 0.0, Range = 0.0
AHCYStn: Minimum = 0.0, Maximum = 0.0, Range = 0.0
AMETtn: Minimum = 0.0, Maximum = 0.0, Range = 0.0
AMPtn: Minimum = 0.0, Maximum = 0.0, Range = 0.0
4HPROtg: Minimum = 0.0, Maximum = 0.0, Range = 0.0
AHCYStg: Minimum = 0.0, Maximum = 0.0, Range = 0.0
ARG_Ltm: Minimum = -1.039743578769396, Maximum = 0.9247425541276834, Range = 1.9644861328970795
AMETtg: Minimum = 0.0, Maximum = 0.0, Range = 0.0
APStn: Minimum = 0.0, Maximum = 7.168340039755506e-13, Range = 7.168340039755506e-13
GMPtn_1: Minimum = 0.0, Maximum = 0.0, Range = 0.0
H2O2tn: Minimum = 0.0, Maximum = 0.0, Range = 0.0
ASNNA1tm: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
H2Otn: Minimum = 0.0, Maximum = -1.5840103370922464e-12, Range = -1.5840103370922464e-12
ASNtm_1: Minimum = -999.9999999999998, Maximum = 999.9999999999994, Range = 1999.999999999999
Htg: Minimum = 0.0, Maximum = 0.0, Range = 0.0
UDPARAtg: Minimum = 0.0, Maximum = 0.0, Range = 0.0
UDPGALt2g: Minimum = 0.0, Maximum = 0.0, Range = 0.0
NADtn: Minimum = 0.0, Maximum = 0.0, Range = 0.0
NH4tn: Minimum = 0.0, Maximum = 0.0, Range = 0.0
ASPNA1tm: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
O2tn: Minimum = 0.0, Maximum = 0.0, Range = 0.0
G5SADs: Minimum = 0.29084644847718705, Maximum = 0.29084644847710894, Range = -7.810418978237976e-14
ASPt2m: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
PItn: Minimum = 0.0, Maximum = 0.0, Range = 0.0
ATP_3h_tm: Minimum = 0.0, Maximum = 406.7260936880055, Range = 406.7260936880055
SO4tn: Minimum = 0.0, Maximum = 0.0, Range = 0.0
UDPGtni: Minimum = 0.0, Maximum = 0.0, Range = 0.0
NOS: Minimum = 0.0, Maximum = 2.158219377033923, Range = 2.158219377033923
UDPtn: Minimum = 0.0, Maximum = 0.0, Range = 0.0
CITtcm: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
ACAROtu: Minimum = 0.011795853927398441, Maximum = 0.011795853927397765, Range = -6.765421556309548e-16
CAROtu: Minimum = 3.1949033306126993e-06, Maximum = 3.194903330612466e-06, Range = -2.3335757696855974e-19
NOS1: Minimum = 0.0, Maximum = 1.4388129180226363, Range = 1.4388129180226363
CHLAtu: Minimum = 0.0, Maximum = 0.0, Range = 0.0
CITRtm: Minimum = -1.0397435787690543, Maximum = 0.9247425541316702, Range = 1.9644861329007246
CHLDA1tu: Minimum = 0.0, Maximum = 844.191771119188, Range = 844.191771119188
CHLDA2tu: Minimum = 0.06208344172314971, Maximum = 844.2538545609008, Range = 844.1917711191776
CHLDBtu: Minimum = 0.10187676198376357, Maximum = 0.10187676198375027, Range = -1.329492071988625e-14
GCAROtu: Minimum = 0.016765724168581016, Maximum = 0.01676572416857969, Range = -1.3253287356462806e-15
NOS2_1: Minimum = 0.0, Maximum = 0.7194064590113626, Range = 0.7194064590113626
ORNTArm: Minimum = 0.0, Maximum = 1.045512643641439e-12, Range = 1.045512643641439e-12
CO2tm: Minimum = -1000.0, Maximum = 54.33104758630538, Range = 1054.3310475863054
GGDPtu: Minimum = 0.0, Maximum = 0.16396020370697154, Range = 0.16396020370697154
GTHOXtu: Minimum = -8.632877508136332, Maximum = 0.0, Range = 8.632877508136332
GTHRDtu: Minimum = 0.0, Maximum = 17.265755016272337, Range = 17.265755016272337
P5CR: Minimum = 0.2908464484771904, Maximum = 0.2908464484772656, Range = 7.521760991835436e-14
COAtim: Minimum = -520.9522650810295, Maximum = 69.02081013898302, Range = 589.9730752200126
P5CRm: Minimum = 0.0, Maximum = 0.0, Range = 0.0
PROTRS: Minimum = 0.0, Maximum = 0.0, Range = 0.0
H2Othu: Minimum = -16.516231173585165, Maximum = 329.053810464044, Range = 345.5700416376291
Htu: Minimum = -281.50865651797136, Maximum = 1000.0, Range = 1281.5086565179713
MG2tu: Minimum = 0.0, Maximum = 0.0, Range = 0.0
NADPHtu: Minimum = 0.043768826414820494, Maximum = 4.857986118567434, Range = 4.814217292152613
NADPtu: Minimum = -4.857986118567433, Maximum = -0.043768826414820536, Range = 4.8142172921526125
O2trhu: Minimum = 0.04966675337851979, Maximum = 4.366105507446606, Range = 4.316438754068086
PDPtu: Minimum = 0.0, Maximum = 0.16396020370691597, Range = 0.16396020370691597
PPItu: Minimum = -0.16396020370694853, Maximum = -0.16396020370691328, Range = 3.524958103184872e-14
ALATA_Lm: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
ARGSL: Minimum = 0.9247425541327707, Maximum = 987.9207751174569, Range = 986.9960325633241
DNDPt7m: Minimum = -1000.0, Maximum = 0.0, Range = 1000.0
ARGSS_1: Minimum = 0.9247425541326062, Maximum = 987.9207751174579, Range = 986.9960325633252
ALATL: Minimum = 0.0, Maximum = 0.0, Range = 0.0
ASNTRSm: Minimum = 0.0, Maximum = 2.8767145840471664e-12, Range = 2.8767145840471664e-12
DNDPt51m: Minimum = -1000.0, Maximum = 0.0, Range = 1000.0
DGTPtm: Minimum = 0.0, Maximum = 1000.0, Range = 1000.0
ASPO1: Minimum = 0.0, Maximum = 4.316438754068185, Range = 4.316438754068185
ASPOm: Minimum = 0.0, Maximum = 4.316438754068357, Range = 4.316438754068357
GLU5K: Minimum = 0.2908464484771903, Maximum = 0.2908464484772552, Range = 6.48925357893404e-14
OCT: Minimum = 0.0, Maximum = 1.9644861329035401, Range = 1.9644861329035401
DHORStm: Minimum = -1.0397435787686438, Maximum = -1.0397435787687253, Range = -8.149037000748649e-14
OCTh: Minimum = 0.0, Maximum = 0.0, Range = 0.0
ASPTRSm: Minimum = 0.0, Maximum = 0.0, Range = 0.0
AGTim: Minimum = 0.0, Maximum = 248.82489445538536, Range = 248.82489445538536
OCTm: Minimum = -1.0397435787689735, Maximum = 0.924742554132357, Range = 1.9644861329013303
AGTix: Minimum = 0.0, Maximum = 0.0, Range = 0.0
DICtm: Minimum = -1000.0, Maximum = 287.42440333817115, Range = 1287.424403338171
ASPATh: Minimum = -1000.0, Maximum = 684.1992935565722, Range = 1684.1992935565722
ASCBOR: Minimum = 0.0, Maximum = 4.322336681031856, Range = 4.322336681031856
GTHDHu: Minimum = 0.0, Maximum = 8.632877508136508, Range = 8.632877508136508
UDPGNP: Minimum = 0.0, Maximum = 0.0, Range = 0.0
APOR: Minimum = 0.0, Maximum = 0.0, Range = 0.0
ASAPT: Minimum = 0.0, Maximum = 0.0, Range = 0.0
ASNS1: Minimum = 0.4176256696082729, Maximum = 407.1437193575911, Range = 406.7260936879828
ASPSE: Minimum = 0.0, Maximum = 406.7260936879817, Range = 406.7260936879817
AAPT: Minimum = 0.0, Maximum = 406.7260936879807, Range = 406.7260936879807
BADP: Minimum = 0.0, Maximum = 0.0, Range = 0.0
ACGAM6PS: Minimum = 0.0, Maximum = -3.0423108880433206e-12, Range = -3.0423108880433206e-12
D_LACtm: Minimum = 0.0, Maximum = 0.0, Range = 0.0
ACGAMPM: Minimum = 0.0, Maximum = -5.547273749360567e-13, Range = -5.547273749360567e-13
G6PDA_1: Minimum = 2.7523851864977695e-12, Maximum = 406.72609368798317, Range = 406.72609368798044
HIDP: Minimum = 0.0, Maximum = 0.0, Range = 0.0
PAO: Minimum = 0.0, Maximum = 0.0, Range = 0.0
PBAL: Minimum = 0.0, Maximum = 0.0, Range = 0.0
PPCOAOm: Minimum = 0.0, Maximum = 0.0, Range = 0.0
GF6PTA_1: Minimum = 0.0, Maximum = 406.72609368797504, Range = 406.72609368797504
UA4E: Minimum = 3.2270608321479477, Maximum = 3.227060832148039, Range = 9.14823772291129e-14
SPDH: Minimum = 0.0, Maximum = 0.0, Range = 0.0
UAD: Minimum = 3.2270608321479473, Maximum = 409.95315452011323, Range = 406.72609368796526
BUPN: Minimum = 1.266665534517928e-13, Maximum = -1.6469467930907492e-13, Range = -2.913612327608677e-13
DNDPt47m: Minimum = -1000.0, Maximum = 0.0, Range = 1000.0
DURAD: Minimum = -2.2141579772229866e-13, Maximum = 1.6469836945859194e-13, Range = 3.861141671808906e-13
DHPD: Minimum = 2.2141579772229866e-13, Maximum = -1.6469836945859194e-13, Range = -3.861141671808906e-13
44MZYMMO: Minimum = 0.0, Maximum = 0.4316438754068249, Range = 0.4316438754068249
UAGDP: Minimum = 0.0, Maximum = 3.3801326377679152e-12, Range = 3.3801326377679152e-12
UDPGALOR: Minimum = 0.0, Maximum = 3.227060832147374, Range = 3.227060832147374
ETOHtm: Minimum = -269.08493747455077, Maximum = 0.0, Range = 269.08493747455077
UMPU: Minimum = 0.0, Maximum = 406.72609368795673, Range = 406.72609368795673
C14STR: Minimum = 0.0, Maximum = 0.4316438754068205, Range = 0.4316438754068205
4MZYMCODH: Minimum = 0.0, Maximum = 0.43164387540684085, Range = 0.43164387540684085
4MZYMDM: Minimum = 0.0, Maximum = 0.43164387540684085, Range = 0.43164387540684085
4MZYMR: Minimum = 0.0, Maximum = 0.4316438754068408, Range = 0.4316438754068408
CADMO: Minimum = 0.0, Maximum = 0.431643875406841, Range = 0.431643875406841
CADS: Minimum = 0.0, Maximum = 0.43164387540684096, Range = 0.43164387540684096
ACGS: Minimum = 0.0, Maximum = 1000.0, Range = 1000.0
AABHH: Minimum = 0.0, Maximum = -8.199284172835737e-13, Range = -8.199284172835737e-13
AGPR: Minimum = -0.9247425541367184, Maximum = -0.9247425541326064, Range = 4.111933016304192e-12
CAS: Minimum = 0.0, Maximum = 0.0, Range = 0.0
CHLSTD78I: Minimum = 0.0, Maximum = 0.39240352309704823, Range = 0.39240352309704823
ACGK: Minimum = 0.9247425541327217, Maximum = 0.9247425541276968, Range = -5.0248694094534585e-12
FA40COAtm: Minimum = 2.3424654231155157e-16, Maximum = 59.319521263850966, Range = 59.319521263850966
ACODA: Minimum = -2.3414170639133156e-16, Maximum = 1000.0, Range = 1000.0
ACOTA: Minimum = -0.9247425541316235, Maximum = -0.9247425541326063, Range = -9.827694213981886e-13
CHLSTI_1: Minimum = 0.0, Maximum = 0.4316438754066977, Range = 0.4316438754066977
CHLSTR: Minimum = 0.0, Maximum = 0.3924035230970376, Range = 0.3924035230970376
CMK: Minimum = 0.9091668162847489, Maximum = 3.4990300687252156, Range = 2.5898632524404666
CMS: Minimum = 0.9091668162847488, Maximum = 3.4990300687251965, Range = 2.5898632524404475
CYARTMT: Minimum = 0.0, Maximum = 0.0, Range = 0.0
ACOTAim: Minimum = 0.0, Maximum = 0.0, Range = 0.0
ARGDI: Minimum = 0.0, Maximum = 986.9960325633259, Range = 986.9960325633259
CYEUOLCYCI: Minimum = 0.0, Maximum = 0.0, Range = 0.0
FADH2tm: Minimum = 0.0, Maximum = 999.9999999999999, Range = 999.9999999999999
CYEUOLS: Minimum = 0.0, Maximum = 0.0, Range = 0.0
ARGTRS: Minimum = 0.0, Maximum = 0.0, Range = 0.0
DDSMSTOLD: Minimum = 0.0, Maximum = 0.43164387540686705, Range = 0.43164387540686705
FADtm: Minimum = -999.9999999999998, Maximum = 1.0335332156860898e-11, Range = 1000.0000000000101
DDSMSTOLR: Minimum = 0.0, Maximum = 0.43164387540678534, Range = 0.43164387540678534
FORtmi: Minimum = 0.0, Maximum = 204.63672428006404, Range = 204.63672428006404
G5SD: Minimum = 0.2908464484771903, Maximum = 0.29084644847711855, Range = -7.177591854201637e-14
G5SDym: Minimum = 0.0, Maximum = 0.0, Range = 0.0
DSMSTOLD: Minimum = 0.0, Maximum = 0.0, Range = 0.0
DSMSTOLR: Minimum = 0.0, Maximum = 0.0, Range = 0.0
G5DHx: Minimum = 0.0, Maximum = 0.0, Range = 0.0
ORNTAC: Minimum = -999.0752574458721, Maximum = 0.9247425541257777, Range = 999.999999999998
DXRI: Minimum = 0.9091668162847539, Maximum = 3.4990300687253417, Range = 2.589863252440588
DXS: Minimum = 0.909166816284754, Maximum = 3.499030068725431, Range = 2.589863252440677
FRDPtm: Minimum = 0.0, Maximum = 0.0, Range = 0.0
GRTT: Minimum = 0.0, Maximum = 1.0905794548847587, Range = 1.0905794548847587
FPPSh: Minimum = 0.0, Maximum = 1.0905794548846899, Range = 1.0905794548846899
GGDR: Minimum = 0.0, Maximum = 0.16396020370686987, Range = 0.16396020370686987
GGPS_1: Minimum = 0.2272917040711872, Maximum = 0.2272917040711774, Range = -9.797718192317006e-15
GPPSh: Minimum = 0.0, Maximum = 1.0905794548847823, Range = 1.0905794548847823
HDS: Minimum = 0.9091668162847549, Maximum = 3.4990300687254448, Range = 2.58986325244069
HPT: Minimum = 0.0, Maximum = 0.0, Range = 0.0
DMATT: Minimum = 0.0, Maximum = 1.0905794548847059, Range = 1.0905794548847059
GLNtm_1: Minimum = 0.0, Maximum = 1.9644861329023557, Range = 1.9644861329023557
IPDDI: Minimum = 0.0, Maximum = 1.0905794548847854, Range = 1.0905794548847854
IDIh: Minimum = 0.0, Maximum = 1.0905794548847536, Range = 1.0905794548847536
GLU4ABUTtmi: Minimum = 0.0, Maximum = 1000.0, Range = 1000.0
IDS1: Minimum = 0.6818751122135661, Maximum = 3.4990300687254807, Range = 2.8171549565119145
IDS2: Minimum = 0.0, Maximum = 1.090579454884816, Range = 1.090579454884816
GLUNA1tm: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
GLUt2m: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
LNS14DM: Minimum = 0.0, Maximum = 0.43164387540673504, Range = 0.43164387540673504
LNSTLS: Minimum = 0.0, Maximum = 0.43164387540673504, Range = 0.43164387540673504
GLYCLTtm: Minimum = 0.0, Maximum = 4.316438754067431, Range = 4.316438754067431
LTHSTRLOR: Minimum = 0.0, Maximum = 0.39240352309703785, Range = 0.39240352309703785
GLYNA1tm: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
GLYt2m: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
GMPtm: Minimum = 0.0, Maximum = 0.0, Range = 0.0
H2O2tm: Minimum = -4.316438754067938, Maximum = 5.356182332838352, Range = 9.67262108690629
H2Otm: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
H2tm: Minimum = -2.158219377033674, Maximum = 0.0, Range = 2.158219377033674
HCO3_h_tmi: Minimum = 0.0, Maximum = 1000.0, Range = 1000.0
SSALxm: Minimum = 0.0, Maximum = 0.0, Range = 0.0
HCYStm: Minimum = -4.38595597018802, Maximum = 0.2471837800033445, Range = 4.633139750191364
ALATA_L: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
FBA3hi: Minimum = 0.0, Maximum = 1000.0000000000001, Range = 1000.0000000000001
GAPDH_nadp_hi: Minimum = 0.0, Maximum = 1000.0, Range = 1000.0
MCS: Minimum = 0.9091668162847185, Maximum = 3.4990300687252165, Range = 2.589863252440498
MERGTROLR: Minimum = 0.0, Maximum = 0.0, Range = 0.0
HMGCOAtm: Minimum = -5.959668623152037e-13, Maximum = 520.4505752029091, Range = 520.4505752029097
MPQMT: Minimum = 0.0, Maximum = 0.0, Range = 0.0
HCO3Ehi: Minimum = 0.0, Maximum = 999.6457118318181, Range = 999.6457118318181
ILEtm: Minimum = 0.0, Maximum = 0.0, Range = 0.0
HCO3E: Minimum = -999.6457118318197, Maximum = 1000.0, Range = 1999.6457118318197
OBFOOLOR: Minimum = 0.0, Maximum = 0.0, Range = 0.0
HCO3Em: Minimum = -999.9999999999995, Maximum = 241.7048080874242, Range = 1241.7048080874238
LEUtm: Minimum = 0.0, Maximum = 0.0, Range = 0.0
MDH_nadp_hi: Minimum = 0.0, Maximum = 1000.0, Range = 1000.0
PSPPS: Minimum = 0.0, Maximum = 0.4316438754068165, Range = 0.4316438754068165
MAL_na_tm: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
SMO: Minimum = 0.0, Maximum = 0.43164387540681226, Range = 0.43164387540681226
SS: Minimum = 0.0, Maximum = 0.43164387540681226, Range = 0.43164387540681226
ME1m: Minimum = 0.0, Maximum = 406.72609368798203, Range = 406.72609368798203
AKGMALtm: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
TCYD: Minimum = 0.0, Maximum = 0.0, Range = 0.0
TCYG: Minimum = 0.0, Maximum = 0.0, Range = 0.0
TMTB: Minimum = 0.0, Maximum = 0.0, Range = 0.0
PPC: Minimum = 0.0, Maximum = 1000.0, Range = 1000.0
CITtam: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
PPDKh: Minimum = 0.0, Maximum = 4.763894828648519, Range = 4.763894828648519
PRUK_1: Minimum = 0.0, Maximum = 767.7944442231834, Range = 767.7944442231834
TMTD: Minimum = 0.0, Maximum = 0.0, Range = 0.0
TMTG: Minimum = 0.0, Maximum = 0.0, Range = 0.0
RBPCh: Minimum = 0.0, Maximum = 767.7944442231816, Range = 767.7944442231816
VITD3S: Minimum = 0.0, Maximum = 0.431643875406774, Range = 0.431643875406774
ZYMSTR: Minimum = 0.0, Maximum = 0.39240352309710685, Range = 0.39240352309710685
3OACOAR: Minimum = 0.0, Maximum = 1.2077641379942667, Range = 1.2077641379942667
SBP_1: Minimum = 0.0, Maximum = 1000.0, Range = 1000.0
ASPTAm: Minimum = -1000.0, Maximum = 1000.0, Range = 2000.0
MDHC_nadp_hr: Minimum = -1000.0, Maximum = 182.33602421460998, Range = 1182.33602421461
ANXANASCOR: Minimum = -0.006208344172315136, Maximum = 4.316128336859694, Range = 4.322336681032009
3OACOAS: Minimum = 0.0, Maximum = 1.2077641379944641, Range = 1.2077641379944641
ANXANOR: Minimum = 0.0, Maximum = 4.32233668103191, Range = 4.32233668103191
SHSL1h: Minimum = 0.0, Maximum = 0.0, Range = 0.0
BCAROH: Minimum = 0.008070847424009445, Maximum = 0.008070847424006858, Range = -2.5864727026814194e-15
BCAROKT: Minimum = 0.0, Maximum = 0.0, Range = 0.0
BCRPTXANH: Minimum = 0.008070847424009445, Maximum = 0.00807084742401903, Range = 9.586081928247836e-15
CHYA1: Minimum = 0.0, Maximum = 0.011795853927412451, Range = 0.011795853927412451
CHYA2: Minimum = 0.0, Maximum = 0.011795853927412451, Range = 0.011795853927412451
COA1819ZD9DS: Minimum = 0.0, Maximum = 1.0886885540430873, Range = 1.0886885540430873
SHSL2h: Minimum = 0.0, Maximum = 0.0, Range = 0.0
ECOAH8: Minimum = 0.0, Maximum = 1.2077641379952213, Range = 1.2077641379952213
CXHY: Minimum = 0.0, Maximum = 0.011795853927405925, Range = 0.011795853927405925
LCYA: Minimum = 0.014900026013555919, Maximum = 0.014900026013586762, Range = 3.084338340286763e-14
LCYB: Minimum = 0.016765724168581016, Maximum = 0.016765724168615725, Range = 3.4708347307343956e-14
LCYD: Minimum = 0.01490002601355592, Maximum = 0.014900026013586762, Range = 3.0841648679391653e-14
ECOAR: Minimum = 0.0, Maximum = 1.207764137996999, Range = 1.207764137996999
LCYE: Minimum = 0.0, Maximum = 0.0, Range = 0.0
FACOAE160: Minimum = 0.0, Maximum = 988.3811643221684, Range = 988.3811643221684
LCYG: Minimum = 0.016765724168581016, Maximum = 0.016765724168573394, Range = -7.62237495344209e-15
FACOAE180: Minimum = 0.0, Maximum = 1.207764137994058, Range = 1.207764137994058
SHSL4h: Minimum = 0.0, Maximum = 0.0, Range = 0.0
FACOAE1819Z: Minimum = 0.0, Maximum = 987.4248196145405, Range = 987.4248196145405
FACOAE1829Z12Z: Minimum = 0.0, Maximum = 986.9960325633216, Range = 986.9960325633216
FACOAE1836Z9Z12Z: Minimum = 0.0, Maximum = 986.9960325633219, Range = 986.9960325633219
FACOAE1839Z12Z15Z: Minimum = 0.0, Maximum = 986.9960325633218, Range = 986.9960325633218
LUTH: Minimum = 0.004035423712004726, Maximum = 0.0040354237120043416, Range = -3.8424124992886277e-16
NEOXANS: Minimum = 0.0034145892947732275, Maximum = 0.003414589294773048, Range = -1.7954387976359953e-16
NOR: Minimum = 0.031665750182136944, Maximum = 0.03166575018213527, Range = -1.672273430841642e-15
PDS1: Minimum = 0.031665750182136944, Maximum = 0.03166575018213527, Range = -1.672273430841642e-15
PDS2: Minimum = 0.031665750182136944, Maximum = 0.03166575018213527, Range = -1.672273430841642e-15
PSY: Minimum = 0.031665750182136944, Maximum = 0.03166575018213528, Range = -1.6653345369377348e-15
VIOXANOR: Minimum = -0.005587509755084308, Maximum = 4.316749171276799, Range = 4.322336681031883
DESAT18_9: Minimum = 0.0, Maximum = 0.0, Range = 0.0
APLh: Minimum = 0.0, Maximum = 153.5817948011599, Range = 153.5817948011599
ZAXANOR: Minimum = 0.0, Maximum = 4.322336681031872, Range = 4.322336681031872
AATC: Minimum = 0.0, Maximum = 0.0, Range = 0.0
ZDS: Minimum = 0.03166575018213695, Maximum = 0.03166575018213901, Range = 2.060851489460447e-15
APLm: Minimum = 0.0, Maximum = 240.6240711561141, Range = 240.6240711561141
ZHY: Minimum = 1.3968808381874684e-18, Maximum = 0.011795853927395128, Range = 0.011795853927395126
BUTCT: Minimum = -0.155543572458132, Maximum = -0.15554357245812223, Range = 9.769962616701378e-15
LCYSTATm: Minimum = 0.0, Maximum = 0.0, Range = 0.0
ACOAD1: Minimum = -18.652939220358338, Maximum = 48.062156146823476, Range = 66.71509536718182
BTCOARx: Minimum = 0.0, Maximum = 0.0, Range = 0.0
BNORh: Minimum = 0.0, Maximum = 0.0, Range = 0.0
ETF: Minimum = 0.0, Maximum = 1000.0, Range = 1000.0
ETFQO_1: Minimum = 0.0, Maximum = 999.9999999999999, Range = 999.9999999999999
3SPYRSPh: Minimum = 0.0, Maximum = 4.316438754067796, Range = 4.316438754067796
BTS: Minimum = 0.0, Maximum = 0.0, Range = 0.0
3SPYRSPm_1: Minimum = 0.0, Maximum = 0.0, Range = 0.0
AATG: Minimum = 0.0, Maximum = 4.316438754067589, Range = 4.316438754067589
ACSERSULL: Minimum = 0.0, Maximum = 0.0, Range = 0.0
