ACOADAGAT1819Z18111Z180: Minimum = 0.0, Maximum = 163.51705367334904, Range = 163.51705367334904
ACOADAGAT1819Z18111Z18111Z: Minimum = 0.0, Maximum = 163.51705367335285, Range = 163.51705367335285
ACOADAGAT1819Z18111Z1819Z: Minimum = 0.0, Maximum = 163.51705367334887, Range = 163.51705367334887
ACOADAGAT1819Z18111Z1835Z9Z12Z: Minimum = 0.0, Maximum = 163.51705367334202, Range = 163.51705367334202
ACOADAGAT1819Z18111Z1845Z9Z12Z15Z: Minimum = 0.0, Maximum = 163.51705367334375, Range = 163.51705367334375
ACOADAGAT1819Z1819Z160: Minimum = 0.0, Maximum = 163.5170536733495, Range = 163.5170536733495
ACOADAGAT1819Z1819Z180: Minimum = 0.0, Maximum = 163.517053673345, Range = 163.517053673345
ACOADAGAT1819Z1819Z18111Z: Minimum = 0.0, Maximum = 163.51705367334972, Range = 163.51705367334972
ACOADAGAT1819Z1819Z1819Z: Minimum = 0.0, Maximum = 163.51705367335484, Range = 163.51705367335484
ACOADAGAT1819Z1819Z1835Z9Z12Z: Minimum = 0.0, Maximum = 163.517053673354, Range = 163.517053673354
ACOADAGAT1819Z1819Z1845Z9Z12Z15Z: Minimum = 0.0, Maximum = 163.5170536733432, Range = 163.5170536733432
ACPT16018111Z: Minimum = 0.0, Maximum = 1.1440740199210782e-05, Range = 1.1440740199210782e-05
ACPT1601819Z: Minimum = 0.0, Maximum = 0.0010678645130991562, Range = 0.0010678645130991562
ACPT18111Z18111Z: Minimum = 0.0, Maximum = 1.1051028008813223e-05, Range = 1.1051028008813223e-05
ACPT18111Z1819Z: Minimum = 0.0, Maximum = 0.00014106008929537587, Range = 0.00014106008929537587
ACPT1819Z18111Z: Minimum = 0.0, Maximum = 7.212447945676436e-05, Range = 7.212447945676436e-05
ACPT1819Z1819Z: Minimum = 0.0, Maximum = 0.0007352009577851829, Range = 0.0007352009577851829
AGPAT1601819Zh: Minimum = 0.0, Maximum = 0.0, Range = 0.0
AGPAT160h: Minimum = 0.0, Maximum = 0.0003635425043030024, Range = 0.0003635425043030024
AGPAT1801819Zh: Minimum = 0.0, Maximum = 0.0, Range = 0.0
AGPAT18111Z160h: Minimum = 0.0, Maximum = 0.0005815045139567718, Range = 0.0005815045139567718
AGPAT18111Z1819Zh: Minimum = 0.0, Maximum = 0.0, Range = 0.0
AGPAT1819Z160h: Minimum = 0.0, Maximum = 0.010234567972908882, Range = 0.010234567972908882
AGPAT1819Z1619Zh: Minimum = 5.521606978883352e-33, Maximum = 0.00011911018079681719, Range = 0.00011911018079681719
AGPAT1819Z18111Zh: Minimum = 0.0, Maximum = 0.0, Range = 0.0
AGPAT1819Z1819Zh: Minimum = 0.0, Maximum = 0.0, Range = 0.0
AGPATCOA16018111Z: Minimum = 0.0, Maximum = 163.51705367333554, Range = 163.51705367333554
AGPATCOA1601819Z: Minimum = 0.0, Maximum = 163.51705367334858, Range = 163.51705367334858
AGPATCOA1801819Z: Minimum = 0.0, Maximum = 163.51705367333003, Range = 163.51705367333003
AGPATCOA18111Z160: Minimum = 0.0, Maximum = 163.51705367334037, Range = 163.51705367334037
AGPATCOA18111Z18111Z: Minimum = 0.0, Maximum = 163.5170536733114, Range = 163.5170536733114
AGPATCOA18111Z1819Z: Minimum = 0.0, Maximum = 163.51705367336194, Range = 163.51705367336194
AGPATCOA1819Z160: Minimum = 0.0, Maximum = 163.51705367333824, Range = 163.51705367333824
AGPATCOA1819Z18111Z: Minimum = 0.0, Maximum = 163.51705367332102, Range = 163.51705367332102
AGPATCOA1819Z1819Z: Minimum = 0.0, Maximum = 163.51705367333807, Range = 163.51705367333807
ASQDCADS1829Z12Z160: Minimum = 0.0, Maximum = 0.0003533274250514055, Range = 0.0003533274250514055
ASQDCADS1839Z12Z15Z160: Minimum = 0.0, Maximum = 0.00017682961245983682, Range = 0.00017682961245983682
ASQDPADS1829Z12Z160: Minimum = 0.0, Maximum = 0.00035266834106341914, Range = 0.00035266834106341914
ASQDPADS1839Z12Z15Z160: Minimum = 0.0, Maximum = 0.00017649945211033988, Range = 0.00017649945211033988
DAGAH16018111Z: Minimum = 0.0, Maximum = 65.40682146933186, Range = 65.40682146933186
DAGAH1601819Z: Minimum = 0.0, Maximum = 65.40682146933797, Range = 65.40682146933797
DAGAH1801819Z: Minimum = 2.1163509501809378e-16, Maximum = 65.40682146933526, Range = 65.40682146933526
DAGAH18111Z18111Z: Minimum = 0.0, Maximum = 65.40682146933796, Range = 65.40682146933796
DAGAH18111Z1819Z: Minimum = 0.0, Maximum = 65.4068214693278, Range = 65.4068214693278
DAGAH1819Z18111Z: Minimum = 0.0, Maximum = 65.40682146933452, Range = 65.40682146933452
DAGAH1819Z1819Z: Minimum = 0.0, Maximum = 65.40682146933645, Range = 65.40682146933645
DAGK16018111Z: Minimum = 0.0, Maximum = 327.034107346685, Range = 327.034107346685
DAGK1601819Z: Minimum = 0.0, Maximum = 327.03410734670496, Range = 327.03410734670496
DAGK1601819Zh: Minimum = 0.0, Maximum = 1000.0000000000003, Range = 1000.0000000000003
DAGK160h: Minimum = 0.0, Maximum = 1000.0, Range = 1000.0
DAGK1801819Z: Minimum = 0.0, Maximum = 327.03410734668813, Range = 327.03410734668813
DAGK1801819Zh: Minimum = 0.0, Maximum = 999.9999999999998, Range = 999.9999999999998
DAGK181: Minimum = 0.0, Maximum = 327.0341073466655, Range = 327.0341073466655
DAGK18111Z160h: Minimum = 0.0, Maximum = 1000.0000000000018, Range = 1000.0000000000018
DAGK18111Z1819Z: Minimum = 0.0, Maximum = 327.0341073466789, Range = 327.0341073466789
DAGK18111Z1819Zh: Minimum = 0.0, Maximum = 999.9999999999989, Range = 999.9999999999989
DAGK1819Z160h: Minimum = 0.0, Maximum = 999.9999999999998, Range = 999.9999999999998
DAGK1819Z1619Zh: Minimum = 0.0, Maximum = 999.9999999999999, Range = 999.9999999999999
DAGK1819Z18111Z: Minimum = 0.0, Maximum = 327.03410734667415, Range = 327.03410734667415
DAGK1819Z18111Zh: Minimum = 0.0, Maximum = 999.9999999999999, Range = 999.9999999999999
DAGK1819Z1819Z: Minimum = 0.0, Maximum = 327.03410734668324, Range = 327.03410734668324
DAGK1819Z1819Zh: Minimum = 0.0, Maximum = 1000.0000000000001, Range = 1000.0000000000001
DGDGD4DS1819Z1634Z7Z10Z: Minimum = 0.0, Maximum = 0.005473286790359961, Range = 0.005473286790359961
DGDGD4DS1829Z12Z1634Z7Z10Z: Minimum = 0.0, Maximum = 0.0054434470441088725, Range = 0.0054434470441088725
DGDGD4DS1839Z12Z15Z1634Z7Z10Z: Minimum = 0.0, Maximum = 0.004861423429095012, Range = 0.004861423429095012
DGDGD4DS1839Z12Z15Z1644Z7Z10Z13Z: Minimum = 0.0, Maximum = 0.0042694709017289485, Range = 0.0042694709017289485
DGDGD7DS1819Z1617Z: Minimum = -1.382919121292982e-18, Maximum = 0.0066530566223952274, Range = 0.006653056622395229
DGDGD7DS1829Z12Z1617Z: Minimum = 0.0, Maximum = 0.006489265752879503, Range = 0.006489265752879503
DGDGGH1819Z160: Minimum = 0.0, Maximum = 38.64948541369869, Range = 38.64948541369869
DGDGGH1819Z1617Z: Minimum = 0.0, Maximum = 0.005945688541670431, Range = 0.005945688541670431
DGDGGH1819Z1619Z: Minimum = 0.0, Maximum = 38.649485413699225, Range = 38.649485413699225
DGDGGH1819Z1627Z10Z: Minimum = 0.0, Maximum = 0.00591580216489133, Range = 0.00591580216489133
DGDGGH1819Z1637Z10Z13Z: Minimum = 0.0, Maximum = 0.005253623873819205, Range = 0.005253623873819205
DGDGGH1829Z12Z160: Minimum = 0.0, Maximum = 0.006005381383143431, Range = 0.006005381383143431
DGDGGH1829Z12Z1617Z: Minimum = 0.0, Maximum = 0.0059456885416369325, Range = 0.0059456885416369325
DGDGGH1829Z12Z1619Z: Minimum = 0.0, Maximum = 2.988639709218369e-05, Range = 2.988639709218369e-05
DGDGGH1829Z12Z1627Z10Z: Minimum = 0.0, Maximum = 0.0059158021445439675, Range = 0.0059158021445439675
DGDGGH1829Z12Z1634Z7Z10Z: Minimum = 0.0, Maximum = 0.005253623873895914, Range = 0.005253623873895914
DGDGGH1829Z12Z1637Z10Z13Z: Minimum = 0.0, Maximum = 0.005253623873793068, Range = 0.005253623873793068
DGDGGH1839Z12Z15Z160: Minimum = 0.0, Maximum = 2.9886397093085947e-05, Range = 2.9886397093085947e-05
DGDGGH1839Z12Z15Z1627Z10Z: Minimum = 0.0, Maximum = 0.005253624676259067, Range = 0.005253624676259067
DGDGGH1839Z12Z15Z1634Z7Z10Z: Minimum = 0.0, Maximum = 0.00471147435394095, Range = 0.00471147435394095
DGDGGH1839Z12Z15Z1637Z10Z13Z: Minimum = 0.0, Maximum = 0.004711474354017426, Range = 0.004711474354017426
DGDGGH1839Z12Z15Z1644Z7Z10Z13Z: Minimum = 0.0, Maximum = 0.004229419223351133, Range = 0.004229419223351133
DGDGS1819Z160: Minimum = -2.6178390366487192e-17, Maximum = 38.64948541370988, Range = 38.64948541370988
DGDGS1819Z1619Z: Minimum = 0.0, Maximum = 38.64948541370457, Range = 38.64948541370457
DGDGW3DS1819Z1637Z10Z13Z: Minimum = 0.0, Maximum = 0.005473286790396272, Range = 0.005473286790396272
DGDGW3DS1829Z12Z1637Z10Z13Z: Minimum = 0.0, Maximum = 0.005443447044188571, Range = 0.005443447044188571
DGDGW3DS1839Z12Z15Z160: Minimum = 0.0, Maximum = 0.00038717301592790086, Range = 0.00038717301592790086
DGDGW3DS1839Z12Z15Z1627Z10Z: Minimum = 0.0, Maximum = 0.005593220213394538, Range = 0.005593220213394538
DGDGW3DS1839Z12Z15Z1634Z7Z10Z: Minimum = 0.0, Maximum = 0.004861423429148002, Range = 0.004861423429148002
DGDGW3DS1839Z12Z15Z1637Z10Z13Z1: Minimum = 0.0, Maximum = 0.004861423429148365, Range = 0.004861423429148365
DGDGW3DS1839Z12Z15Z1637Z10Z13Z2: Minimum = 0.0, Maximum = 0.00486142342920267, Range = 0.00486142342920267
DGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z: Minimum = 0.0, Maximum = 0.004269470902091835, Range = 0.004269470902091835
DGDGW6DS1819Z1627Z10Z: Minimum = 0.0, Maximum = 0.00653394644166947, Range = 0.00653394644166947
DGDGW6DS1829Z12Z160: Minimum = 0.0, Maximum = 0.0074013837749050335, Range = 0.0074013837749050335
DGDGW6DS1829Z12Z1617Z: Minimum = 0.0, Maximum = 0.006489265753109235, Range = 0.006489265753109235
DGDGW6DS1829Z12Z1619Z: Minimum = 0.0, Maximum = 7.454722444722547e-05, Range = 7.454722444722547e-05
DGDGW6DS1829Z12Z1627Z10Z1: Minimum = 0.0, Maximum = 0.006414718528758963, Range = 0.006414718528758963
DGDGW6DS1829Z12Z1627Z10Z2: Minimum = 0.0, Maximum = 0.006414718528765502, Range = 0.006414718528765502
DGDGW6DS1829Z12Z1634Z7Z10Z: Minimum = 0.0, Maximum = 0.005443447044184974, Range = 0.005443447044184974
DGDGW6DS1829Z12Z1637Z10Z13Z: Minimum = 0.0, Maximum = 0.0054434470442078844, Range = 0.0054434470442078844
DGTSD5DS1601835Z9Z12Z: Minimum = 0.0, Maximum = 0.000891227267851374, Range = 0.000891227267851374
DGTSD5DS18111Z1835Z9Z12Z: Minimum = 0.0, Maximum = 0.00010009259521185488, Range = 0.00010009259521185488
DGTSD5DS1819Z1835Z9Z12Z: Minimum = 0.0, Maximum = 0.0005731688668919471, Range = 0.0005731688668919471
DGTSD5DS1829Z12Z1835Z9Z12Z: Minimum = 0.0, Maximum = 0.0004730762716800923, Range = 0.0004730762716800923
DGTSDS1601829Z12Z: Minimum = 0.0, Maximum = 0.001056423772922382, Range = 0.001056423772922382
DGTSDS1601845Z9Z12Z15Z: Minimum = 0.0, Maximum = 0.00031144851891383717, Range = 0.00031144851891383717
DGTSDS18111Z1829Z12Z: Minimum = 0.0, Maximum = 0.0001300090612896127, Range = 0.0001300090612896127
DGTSDS18111Z1845Z9Z12Z15Z: Minimum = 0.0, Maximum = 4.010066061865863e-05, Range = 4.010066061865863e-05
DGTSDS1819Z1829Z12Z: Minimum = 0.0, Maximum = 0.0006630764783407238, Range = 0.0006630764783407238
DGTSDS1819Z1845Z9Z12Z15Z: Minimum = 0.0, Maximum = 0.00011174179372517916, Range = 0.00011174179372517916
DGTSDS1829Z12Z18111Z: Minimum = 0.0, Maximum = 6.107345144905532e-05, Range = 6.107345144905532e-05
DGTSDS1829Z12Z1819Z: Minimum = 0.0, Maximum = 0.0005941408685001664, Range = 0.0005941408685001664
DGTSDS1829Z12Z1829Z12Z1: Minimum = 0.0, Maximum = 0.000533067417051111, Range = 0.000533067417051111
DGTSDS1829Z12Z1829Z12Z2: Minimum = 0.0, Maximum = 0.000533067417051111, Range = 0.000533067417051111
DGTSDS1829Z12Z1835Z9Z12Z: Minimum = 0.0, Maximum = 0.0004730762716800923, Range = 0.0004730762716800923
DGTSDS1829Z12Z1845Z9Z12Z15Z1: Minimum = 0.0, Maximum = 7.164113310652052e-05, Range = 7.164113310652052e-05
DGTSDS1829Z12Z1845Z9Z12Z15Z2: Minimum = 0.0, Maximum = 7.164113310652052e-05, Range = 7.164113310652052e-05
DGTSDS1839Z12Z15Z18111Z: Minimum = 6.533875539977342e-19, Maximum = 4.999327882766354e-05, Range = 4.999327882766289e-05
DGTSDS1839Z12Z15Z1819Z: Minimum = 0.0, Maximum = 4.999327882766354e-05, Range = 4.999327882766354e-05
DGTSDS1839Z12Z15Z1835Z9Z12Z: Minimum = 0.0, Maximum = 0.0002213036240949023, Range = 0.0002213036240949023
DGTSDS1839Z12Z15Z1845Z9Z12Z15Z1: Minimum = 0.0, Maximum = 6.0472449232835596e-05, Range = 6.0472449232835596e-05
DGTSDS1839Z12Z15Z1845Z9Z12Z15Z2: Minimum = 0.0, Maximum = 6.047244923328282e-05, Range = 6.047244923328282e-05
FACOAL180: Minimum = 1.2676231038940254e-30, Maximum = 163.51705367334168, Range = 163.51705367334168
FACOAL181: Minimum = 0.0, Maximum = 163.51705367335262, Range = 163.51705367335262
FACOAL18111Z: Minimum = 0.0, Maximum = 163.5170536733503, Range = 163.5170536733503
G3PAT160: Minimum = 0.0, Maximum = 65.40682146934314, Range = 65.40682146934314
G3PAT160h: Minimum = 0.0, Maximum = 0.0003635425043069418, Range = 0.0003635425043069418
G3PAT180: Minimum = 0.0, Maximum = 65.4068214693298, Range = 65.4068214693298
G3PAT180h: Minimum = 0.0, Maximum = 0.0, Range = 0.0
G3PAT181: Minimum = 0.0, Maximum = 65.40682146934434, Range = 65.40682146934434
G3PAT1819Z: Minimum = 0.0, Maximum = 65.40682146933969, Range = 65.40682146933969
G3PAT1819Zh: Minimum = 0.0, Maximum = 0.010353678641295183, Range = 0.010353678641295183
G3PAT181h: Minimum = 0.0, Maximum = 0.0005815045139660899, Range = 0.0005815045139660899
GLYK: Minimum = 0.0, Maximum = 65.40682146934317, Range = 65.40682146934317
MAGAH160: Minimum = 0.0, Maximum = 65.40682146934606, Range = 65.40682146934606
MAGAH180: Minimum = 0.0, Maximum = 65.40682146934527, Range = 65.40682146934527
MAGAH18111Z: Minimum = 0.0, Maximum = 65.40682146934664, Range = 65.40682146934664
MAGAH1819Z: Minimum = 0.0, Maximum = 65.40682146934634, Range = 65.40682146934634
MGDGD4DS1819Z1644Z7Z10Z13Z: Minimum = 0.0, Maximum = 0.004711474353962265, Range = 0.004711474353962265
MGDGD4DS1829Z12Z1634Z7Z10Z: Minimum = 0.0, Maximum = 0.005253623873817325, Range = 0.005253623873817325
MGDGD4DS1829Z12Z1644Z7Z10Z13Z: Minimum = 0.0, Maximum = 0.004711474353929947, Range = 0.004711474353929947
MGDGD4DS1839Z12Z15Z1634Z7Z10Z: Minimum = 0.0, Maximum = 0.004711474353930311, Range = 0.004711474353930311
MGDGD4DS1839Z12Z15Z1644Z7Z10Z13Z: Minimum = 0.0, Maximum = 0.00422941922333264, Range = 0.00422941922333264
MGDGD7DS1819Z1617Z: Minimum = 0.0, Maximum = 0.005945688541623332, Range = 0.005945688541623332
MGDGD7DS1829Z12Z1617Z: Minimum = 0.0, Maximum = 0.005945688541623332, Range = 0.005945688541623332
MGDGS1819Z160: Minimum = 2.801782770372268e-18, Maximum = 0.00782208370429132, Range = 0.007822083704291317
MGDGS1819Z1619Z: Minimum = 0.0, Maximum = 0.00011911018079772113, Range = 0.00011911018079772113
MGDGW3DS1819Z1637Z10Z13Z: Minimum = 0.0, Maximum = 0.005253623873833321, Range = 0.005253623873833321
MGDGW3DS1829Z12Z1637Z10Z13Z: Minimum = 0.0, Maximum = 0.005253623873756244, Range = 0.005253623873756244
MGDGW3DS1829Z12Z1644Z7Z10Z13Z: Minimum = 0.0, Maximum = 0.0047114743538642125, Range = 0.0047114743538642125
MGDGW3DS1839Z12Z15Z160: Minimum = 0.0, Maximum = 2.9886397093531242e-05, Range = 2.9886397093531242e-05
MGDGW3DS1839Z12Z15Z1627Z10Z: Minimum = 0.0, Maximum = 0.005253624676338156, Range = 0.005253624676338156
MGDGW3DS1839Z12Z15Z1634Z7Z10Z: Minimum = 0.0, Maximum = 0.0047114743541466, Range = 0.0047114743541466
MGDGW3DS1839Z12Z15Z1637Z10Z13Z1: Minimum = 0.0, Maximum = 0.004711474353864954, Range = 0.004711474353864954
MGDGW3DS1839Z12Z15Z1637Z10Z13Z2: Minimum = 0.0, Maximum = 0.004711474353970351, Range = 0.004711474353970351
MGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z1: Minimum = 0.0, Maximum = 0.004229419223368657, Range = 0.004229419223368657
MGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z2: Minimum = 0.0, Maximum = 0.004229419223528039, Range = 0.004229419223528039
MGDGW6DS1819Z1627Z10Z: Minimum = 0.0, Maximum = 0.005915802144581454, Range = 0.005915802144581454
MGDGW6DS1829Z12Z160: Minimum = 0.0, Maximum = 0.006005381383293649, Range = 0.006005381383293649
MGDGW6DS1829Z12Z1617Z: Minimum = 0.0, Maximum = 0.00594568854167389, Range = 0.00594568854167389
MGDGW6DS1829Z12Z1619Z: Minimum = 0.0, Maximum = 2.9886397092151764e-05, Range = 2.9886397092151764e-05
MGDGW6DS1829Z12Z1627Z10Z1: Minimum = 0.0, Maximum = 0.005915802144530493, Range = 0.005915802144530493
MGDGW6DS1829Z12Z1627Z10Z2: Minimum = 0.0, Maximum = 0.005915802144526364, Range = 0.005915802144526364
MGDGW6DS1829Z12Z1637Z10Z13Z: Minimum = 0.0, Maximum = 0.005253623873788005, Range = 0.005253623873788005
MGDGW6DS1829Z12Z1644Z7Z10Z13Z: Minimum = 0.0, Maximum = 0.004711474353903107, Range = 0.004711474353903107
PAPA16018111Z: Minimum = 0.0, Maximum = 327.03410734672985, Range = 327.03410734672985
PAPA1601819Z: Minimum = 0.0, Maximum = 327.0341073466605, Range = 327.0341073466605
PAPA1601819Zh: Minimum = 0.0, Maximum = 1000.0, Range = 1000.0
PAPA160h: Minimum = -6.589073203841777e-19, Maximum = 1000.0, Range = 1000.0
PAPA1801819Z: Minimum = 0.0, Maximum = 327.0341073466944, Range = 327.0341073466944
PAPA1801819Zh: Minimum = 0.0, Maximum = 1000.0, Range = 1000.0
PAPA181: Minimum = 0.0, Maximum = 327.03410734667335, Range = 327.03410734667335
PAPA18111Z160h: Minimum = 0.0, Maximum = 1000.0, Range = 1000.0
PAPA18111Z1819Z: Minimum = 0.0, Maximum = 327.0341073466539, Range = 327.0341073466539
PAPA18111Z1819Zh: Minimum = 0.0, Maximum = 1000.0, Range = 1000.0
PAPA1819Z160h: Minimum = 0.0, Maximum = 1000.0, Range = 1000.0
PAPA1819Z1619Zh: Minimum = 0.0, Maximum = 1000.0, Range = 1000.0
PAPA1819Z18111Z: Minimum = 0.0, Maximum = 327.0341073466835, Range = 327.0341073466835
PAPA1819Z18111Zh: Minimum = 0.0, Maximum = 1000.0, Range = 1000.0
PAPA1819Z1819Z: Minimum = 6.773005572676143e-31, Maximum = 327.0341073466706, Range = 327.0341073466706
PAPA1819Z1819Zh: Minimum = 0.0, Maximum = 1000.0, Range = 1000.0
PED5DS1801835Z9Z12Z: Minimum = 0.0, Maximum = 0.005020056556749722, Range = 0.005020056556749722
PED5DS18111Z1835Z9Z12Z: Minimum = 0.0, Maximum = 0.005020056556790056, Range = 0.005020056556790056
PED5DS1819Z1835Z9Z12Z: Minimum = 0.0, Maximum = 0.005020056556581602, Range = 0.005020056556581602
PEDS1801829Z12Z: Minimum = 0.0, Maximum = 0.0050200565566917545, Range = 0.0050200565566917545
PEDS1801845Z9Z12Z15Z: Minimum = 0.0, Maximum = 0.002143560764189664, Range = 0.002143560764189664
PEDS18111Z1829Z12Z: Minimum = 0.0, Maximum = 0.005020056556704463, Range = 0.005020056556704463
PEDS18111Z1845Z9Z12Z15Z: Minimum = 0.0, Maximum = 0.0021435607642602394, Range = 0.0021435607642602394
PEDS1819Z1829Z12Z: Minimum = 0.0, Maximum = 0.005020056556551622, Range = 0.005020056556551622
PEDS1819Z1845Z9Z12Z15Z: Minimum = 0.0, Maximum = 0.002143560764249322, Range = 0.002143560764249322
PEDS1829Z12Z1835Z9Z12Z: Minimum = 0.0, Maximum = 0.005049275895676881, Range = 0.005049275895676881
PLDAGAT16018111Z1601: Minimum = 0.0, Maximum = 163.51705367333008, Range = 163.51705367333008
PLDAGAT16018111Z1602: Minimum = 0.0, Maximum = 163.51705367333852, Range = 163.51705367333852
PLDAGAT16018111Z18111Z1: Minimum = 0.0, Maximum = 163.51705367333065, Range = 163.51705367333065
PLDAGAT16018111Z18111Z2: Minimum = 0.0, Maximum = 163.51705367334674, Range = 163.51705367334674
PLDAGAT16018111Z18111Z3: Minimum = 0.0, Maximum = 163.51705367335063, Range = 163.51705367335063
PLDAGAT16018111Z1819Z1: Minimum = 0.0, Maximum = 163.5170536733369, Range = 163.5170536733369
PLDAGAT16018111Z1819Z2: Minimum = 0.0, Maximum = 163.51705367334407, Range = 163.51705367334407
PLDAGAT16018111Z1819Z3: Minimum = 0.0, Maximum = 163.51705367334384, Range = 163.51705367334384
PLDAGAT16018111Z1819Z4: Minimum = 0.0, Maximum = 163.51705367334264, Range = 163.51705367334264
PLDAGAT1601819Z1601: Minimum = 0.0, Maximum = 163.51705367333065, Range = 163.51705367333065
PLDAGAT1601819Z1602: Minimum = 0.0, Maximum = 163.51705367334287, Range = 163.51705367334287
PLDAGAT1601819Z18111Z1: Minimum = 0.0, Maximum = 163.51705367334296, Range = 163.51705367334296
PLDAGAT1601819Z18111Z2: Minimum = 0.0, Maximum = 163.51705367333366, Range = 163.51705367333366
PLDAGAT1601819Z18111Z3: Minimum = 0.0, Maximum = 163.51705367333275, Range = 163.51705367333275
PLDAGAT1601819Z1819Z1: Minimum = 0.0, Maximum = 163.51705367334768, Range = 163.51705367334768
PLDAGAT1601819Z1819Z2: Minimum = 0.0, Maximum = 163.51705367334284, Range = 163.51705367334284
PLDAGAT1601819Z1819Z3: Minimum = 0.0, Maximum = 163.51705367334853, Range = 163.51705367334853
PLDAGAT1601819Z1819Z4: Minimum = 0.0, Maximum = 163.51705367332573, Range = 163.51705367332573
PLDAGAT1801819Z1601: Minimum = 0.0, Maximum = 163.5170536733371, Range = 163.5170536733371
PLDAGAT1801819Z1602: Minimum = 0.0, Maximum = 163.51705367334088, Range = 163.51705367334088
PLDAGAT1801819Z18111Z1: Minimum = 0.0, Maximum = 163.51705367334853, Range = 163.51705367334853
PLDAGAT1801819Z18111Z2: Minimum = 0.0, Maximum = 163.5170536733472, Range = 163.5170536733472
PLDAGAT1801819Z18111Z3: Minimum = 0.0, Maximum = 163.5170536733388, Range = 163.5170536733388
PLDAGAT1801819Z1819Z1: Minimum = 0.0, Maximum = 163.51705367333332, Range = 163.51705367333332
PLDAGAT1801819Z1819Z2: Minimum = 0.0, Maximum = 163.51705367334, Range = 163.51705367334
PLDAGAT1801819Z1819Z3: Minimum = 0.0, Maximum = 163.51705367334188, Range = 163.51705367334188
PLDAGAT1801819Z1819Z4: Minimum = 0.0, Maximum = 163.5170536733456, Range = 163.5170536733456
PLDAGAT18111Z18111Z1601: Minimum = 0.0, Maximum = 163.51705367335015, Range = 163.51705367335015
PLDAGAT18111Z18111Z1602: Minimum = 0.0, Maximum = 163.51705367337607, Range = 163.51705367337607
PLDAGAT18111Z18111Z18111Z1: Minimum = 0.0, Maximum = 163.5170536732735, Range = 163.5170536732735
PLDAGAT18111Z18111Z18111Z2: Minimum = 0.0, Maximum = 163.51705367335197, Range = 163.51705367335197
PLDAGAT18111Z18111Z18111Z3: Minimum = 0.0, Maximum = 163.51705367334628, Range = 163.51705367334628
PLDAGAT18111Z18111Z1819Z1: Minimum = 0.0, Maximum = 163.5170536733404, Range = 163.5170536733404
PLDAGAT18111Z18111Z1819Z2: Minimum = 0.0, Maximum = 163.51705367334682, Range = 163.51705367334682
PLDAGAT18111Z18111Z1819Z3: Minimum = 0.0, Maximum = 163.51705367333952, Range = 163.51705367333952
PLDAGAT18111Z18111Z1819Z4: Minimum = 0.0, Maximum = 163.51705367334853, Range = 163.51705367334853
PLDAGAT18111Z1819Z1601: Minimum = 0.0, Maximum = 163.51705367333744, Range = 163.51705367333744
PLDAGAT18111Z1819Z1602: Minimum = 0.0, Maximum = 163.51705367333344, Range = 163.51705367333344
PLDAGAT18111Z1819Z18111Z1: Minimum = 0.0, Maximum = 163.51705367335455, Range = 163.51705367335455
PLDAGAT18111Z1819Z18111Z2: Minimum = 0.0, Maximum = 163.5170536733515, Range = 163.5170536733515
PLDAGAT18111Z1819Z18111Z3: Minimum = 0.0, Maximum = 163.51705367333992, Range = 163.51705367333992
PLDAGAT18111Z1819Z1819Z1: Minimum = 0.0, Maximum = 163.51705367334284, Range = 163.51705367334284
PLDAGAT18111Z1819Z1819Z2: Minimum = 0.0, Maximum = 163.5170536733396, Range = 163.5170536733396
PLDAGAT18111Z1819Z1819Z3: Minimum = 0.0, Maximum = 163.51705367335185, Range = 163.51705367335185
PLDAGAT18111Z1819Z1819Z4: Minimum = 0.0, Maximum = 163.51705367335018, Range = 163.51705367335018
PLDAGAT1819Z18111Z1601: Minimum = 0.0, Maximum = 163.5170536733551, Range = 163.5170536733551
PLDAGAT1819Z18111Z1602: Minimum = 0.0, Maximum = 163.51705367334546, Range = 163.51705367334546
PLDAGAT1819Z18111Z18111Z1: Minimum = 0.0, Maximum = 163.51705367334415, Range = 163.51705367334415
PLDAGAT1819Z18111Z18111Z2: Minimum = 0.0, Maximum = 163.51705367333912, Range = 163.51705367333912
PLDAGAT1819Z18111Z18111Z3: Minimum = 0.0, Maximum = 163.51705367335433, Range = 163.51705367335433
PLDAGAT1819Z18111Z1819Z1: Minimum = 0.0, Maximum = 163.5170536733455, Range = 163.5170536733455
PLDAGAT1819Z18111Z1819Z2: Minimum = 0.0, Maximum = 163.5170536733348, Range = 163.5170536733348
PLDAGAT1819Z18111Z1819Z3: Minimum = 0.0, Maximum = 163.51705367334938, Range = 163.51705367334938
PLDAGAT1819Z18111Z1819Z4: Minimum = 0.0, Maximum = 163.51705367333477, Range = 163.51705367333477
PLDAGAT1819Z1819Z1601: Minimum = 0.0, Maximum = 163.51705367334057, Range = 163.51705367334057
PLDAGAT1819Z1819Z1602: Minimum = 0.0, Maximum = 163.51705367334986, Range = 163.51705367334986
PLDAGAT1819Z1819Z18111Z1: Minimum = 0.0, Maximum = 163.5170536733468, Range = 163.5170536733468
PLDAGAT1819Z1819Z18111Z2: Minimum = 0.0, Maximum = 163.5170536733484, Range = 163.5170536733484
PLDAGAT1819Z1819Z18111Z3: Minimum = 0.0, Maximum = 163.51705367335174, Range = 163.51705367335174
