,minimum,maximum
ALT_MVAS,0.0,0.0
ALT_MVAE,0.0,0.0
ALT_MVK,0.0,0.0
ALT_PMK,0.0,0.0
ALT_MVAD,0.0,0.0
ALT_IDLI,0.0,0.13793103448276048
GPPS,0.0,0.13793103448275934
FPPS,0.0,0.13793103448276034
PSPPS,0.0,0.06896551724138028
